"inputCell","ihWeights","hiddenCell","hoWeight","outputCell","target"
"","0.0021108749279009974","","","",""
"","0.002047760334260609","","","",""
"","9.769445742057693E-4","","","",""
"","0.005120844314368237","","","",""
"","0.005597564416874481","","","",""
"","0.00140857176972514","","","",""
"","0.006530834562821062","","","",""
"","0.0041950882718393865","","","",""
"","0.002031572622792188","","","",""
"","0.009607483356744974","","","",""
"","0.008390838086830632","","","",""
"","0.009243126032939546","","","",""
"","4.5463069575901736E-5","","","",""
"","0.033707050003400706","","","",""
"","0.03893546340824603","","","",""
"","0.05119249480308933","","","",""
"","0.06005107183080325","","","",""
"","0.02938701576686895","","","",""
"","0.0473549903611877","","","",""
"","0.04928723856945288","","","",""
"","0.05654429890919175","","","",""
"","0.03264188890768922","","","",""
"","0.04370758334486748","","","",""
"","0.05320050859651627","","","",""
"","0.055397352371102715","","","",""
"","0.03119472008349456","","","",""
"","0.03891596027059759","","","",""
"","0.049733322468782086","","","",""
"","0.056868286080788845","","","",""
"","0.033553879106757285","","","",""
"","0.04722926378135396","","","",""
"","0.04777729913050787","","","",""
"","0.05530472628577242","","","",""
"","0.03379425113255209","","","",""
"","0.047483331813790663","","","",""
"","0.051309684387693975","","","",""
"","0.060261076867278954","","","",""
"","0.03328283069286174","","","",""
"","0.04118398308037565","","","",""
"","0.04572391816245574","","","",""
"","0.05683696247621582","","","",""
"","0.02700648952400283","","","",""
"","0.04538603434880941","","","",""
"","0.05478731115505015","","","",""
"","0.05725748080644202","","","",""
"","0.02931790091317119","","","",""
"","0.04495209698903846","","","",""
"","0.05470684449135687","","","",""
"","0.055608409407801866","","","",""
"","0.003478387716449557","","","",""
"","0.006848296277067178","","","",""
"","0.00689742871556122","","","",""
"","0.009977320682169699","","","",""
"","0.008765038141279938","","","",""
"","0.007075481580648662","","","",""
"","0.002831884900529752","","","",""
"","0.005590036475593189","","","",""
"","0.008439042166492357","","","",""
"","0.005018045213655805","","","",""
"","0.009817418122399441","","","",""
"","6.492362746666247E-4","","","",""
"","8.072165623425009E-4","","","",""
"","0.008879256082306566","","","",""
"","0.009335228415626945","","","",""
"","0.009329099380109803","","","",""
"","5.258192966625552E-5","","","",""
"","0.0017703826306537363","","","",""
"","0.009229429239602837","","","",""
"","0.009980454920193085","","","",""
"","0.031517051659268686","","","",""
"","0.046223212997660926","","","",""
"","0.05364599828279378","","","",""
"","0.056448449774431315","","","",""
"","0.031004269130107422","","","",""
"","0.03853422006313927","","","",""
"","0.045808463420154634","","","",""
"","0.0560930330111203","","","",""
"","0.004644923789490324","","","",""
"","0.003075227394619231","","","",""
"","0.008817939224998907","","","",""
"","0.004457823844877929","","","",""
"","0.0056661294217034315","","","",""
"","0.00205888970063047","","","",""
"","0.005035137533110484","","","",""
"","0.0077044165841144005","","","",""
"","0.005400372391557103","","","",""
"","0.009893816600632347","","","",""
"","0.008357402753355574","","","",""
"","0.007088551569292327","","","",""
"","0.0034259683180491896","","","",""
"","0.003973175796395827","","","",""
"","0.009021745349837892","","","",""
"","0.006976454887544241","","","",""
"","0.0012177221103057867","","","",""
"","0.006281575483734692","","","",""
"","6.22356968355553E-4","","","",""
"","0.0012586335564967277","","","",""
"","0.033473268501456904","","","",""
"","0.04424412924693106","","","",""
"","0.04694450120248498","","","",""
"","0.0596861889328671","","","",""
"","0.03210305806553138","","","",""
"","0.04631775187741995","","","",""
"","0.04834016036164276","","","",""
"","0.05978048964611486","","","",""
"","7.837356172419041E-4","","","",""
"","0.009988834618296779","","","",""
"","0.008409217363439294","","","",""
"","0.0047598191197800845","","","",""
"","0.0037114176683750756","","","",""
"","0.008632413003004762","","","",""
"","0.008057474902989893","","","",""
"","0.007535599500269723","","","",""
"","0.009122800648710376","","","",""
"","7.719514098417657E-4","","","",""
"","0.008695732489236281","","","",""
"","0.0024276654648307605","","","",""
"","0.0016459586499143098","","","",""
"","0.0014253781825188582","","","",""
"","0.0025995642546770815","","","",""
"","0.0019074394818359053","","","",""
"","0.002966945438873708","","","",""
"","0.001201468841937867","","","",""
"","0.009444457081728337","","","",""
"","0.007474340571865612","","","",""
"","0.026022605397123075","","","",""
"","0.04628727510939586","","","",""
"","0.046881871991541015","","","",""
"","0.0588760379543857","","","",""
"","0.024689972886528088","","","",""
"","0.0429809474988652","","","",""
"","0.046082779779852055","","","",""
"","0.05844643607761256","","","",""
"","0.033949844591564624","","","",""
"","0.043626622582625355","","","",""
"","0.050789767664100975","","","",""
"","0.05218282513632826","","","",""
"","0.02807099569028729","","","",""
"","0.039831422325688016","","","",""
"","0.04619334198297712","","","",""
"","0.05590921812487527","","","",""
"","0.024546527676713777","","","",""
"","0.03898139431041555","","","",""
"","0.04798993201881508","","","",""
"","0.058869963420653114","","","",""
"","0.025418451394420383","","","",""
"","0.04363177955803275","","","",""
"","0.05181959462572138","","","",""
"","0.05459010555950375","","","",""
"","0.02451517680385411","","","",""
"","0.03878841075869323","","","",""
"","0.052566363007152665","","","",""
"","0.05567744489498375","","","",""
"","0.005156459065282134","","","",""
"","0.008194417762533383","","","",""
"","0.0031038480247414257","","","",""
"","0.005586779930279803","","","",""
